name,brand,price,rating,reviews,link,search_query,image_url,description,availability,loyaltypoints
"Vivo T3 5G (Cosmic Blue, 128 GB) (8 GB RAM)",Vivo,16732,4.1,38,https://www.amazon.in/Vivo-Cosmic-Blue-128-RAM/dp/B07WMQ7GH3/ref=sr_1_10?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-10,smartphone,https://m.media-amazon.com/images/I/21ZjM1F9msL._QL70_FMwebp_.jpg,"The Vivo T3 5G the pinnacle of speed, innovation, and creativity. Powered by the MediaTek Dimensity 7200 chip, its a fast smartphone, scoring 734 on AnTuTu. With the segments first Sony IMX882 OIS sensor, clear shots are guaranteed, even in low light. Immerse yourself in the 16.94 cm 6.67 120 Hz Ultra Vision AMOLED display, unlocking a cinematic experience. Dual stereo speakers and a 5000 mAh battery with 44 W FlashCharge ensure an immersive audiovisual journey that lasts. Capture every moment with ultra-stable 4K video and super night portrait mode. Plus, enjoy seamless multitasking with 8 GB RAM and memory booster features. Elevate your mobile experience with the Vivo T3 5G, where speed meets innovation.",61,1673
"iQOO Z9x 5G (Tornado Green, 6GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge",iQOO,12499,4.2,6561,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzUzNzI4NjUwNTczNDg5OjE3NDE0MTcxMjc6c3BfbXRmOjMwMDE5MzUwNTg4ODUzMjo6MDo6&url=%2FiQOO-Tornado-Storage-Snapdragon-FlashCharge%2Fdp%2FB07WHQHNZC%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ%26dib_tag%3Dse%26keywords%3Dsmartphone%26qid%3D1741417127%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,smartphone,https://m.media-amazon.com/images/I/411G1EtoIIL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Processor - Powered by 4nm Snapdragon 6 Gen 1 with 560K AnTuTu Score that gives your phone lag free smooth experience. Battery - 6000mAh ultra slim Battery phone with 44W FlashCharge gives you up to 10 hours of binge with just 30 mins of charging. Along with 2 day battery with single charge, iQOO Z9x comes with 7.99mm Slim Design. Display - iQOO Z9x comes with 6.72 large display, 120Hz 7-level adaptive refresh rate and 24081080 resolution. Along with 1000 nits high brightness modeHBM gives you clear sight even in direct sunlight. Along with it iQOO Z9x is also IP64 certified against Dust  Water. Entertainment Dual Stereo Speakers with 300 Immersive Audio Booster enhances your multi-media experience. Operating System  Funtouch OS 14 based on Android 14 with 2 years of Android  3 years of security update.  See more product details",58,1249
"OnePlus 13R | Smarter with OnePlus AI (12GB RAM, 256GB Storage Nebula Noir)",OnePlus,42998,4.2,674,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzUzNzI4NjUwNTczNDg5OjE3NDE0MTcxMjc6c3BfbXRmOjMwMDQ2MDUwMDkwOTkzMjo6MDo6&url=%2FOnePlus-13R-Smarter-Storage-Nebula%2Fdp%2FB0DPS62DYH%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ%26dib_tag%3Dse%26keywords%3Dsmartphone%26qid%3D1741417127%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,smartphone,https://m.media-amazon.com/images/I/41uPss3u3eL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Flagship power made smarter with the Snapdragon 8 Gen 3 flagship  Up to 98 faster AI, 30 faster CPU compared to the OnePlus 12R. The OnePlus 13R maximizes the CPU efficiency of the Snapdragon 8 Gen 3 when gaming, while lowering heat and power consumption. Winning made smooth with maximum 120fps gaming experience, no input delay and zero-touch latency gameplay. Weve tuned the GPU pipeline to unlock near-instant 120fps HDR gaming that hits harder than any highlight. Our biggest battery ever  Press play all day, every day, with the cutting-edge 6000mAh battery. Driven by our next-gen battery management system, your multimedia becomes an all-you-can-consume buffet. Pro-grade triple camera with the latest SONY LYT-700 50MP main camera with OIS, a new 50MP telephoto camera with 2x optical zoom and 4x lossless zoom, and an 8MP ultra-wide camera at 112. Unlock DSLR-like portraits with flagship algorithm. OxygenOS 15 - Experience the power of all-new OnePlus AI. Search smarter, crank up your creativity, and power your productivity for a smoother digital life. 1.5K ProXDR Display with all-new RadiantView, for a bright display even under blazing sun  certified by TUV Rheinland Intelligent Eye Care with High Visibility.  See more product details",60,4299
"Samsung Galaxy A05 (Black, 6GB, 128GB Storage) | 50 MP Main Camera | Upto 12GB RAM with RAM Plus | MediaTek Helio G85 | 5000 mAh Battery",Samsung,8483,3.9,194,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0CJ2JL3B7/ref=sr_1_13?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-13,smartphone,https://m.media-amazon.com/images/I/41W8DdOWvAL._SX300_SY300_QL70_FMwebp_.jpg,"About this item DISPLAY - 17.13 Centimeters 6.7Inch PLS LCD Display, HD Resolution with 720 x 1600 Pixels , 260 PPI with 16M Colours and 60Hz Refresh Rate CAMERA - 50MP F1.8 Main Camera with Auto Focus  2MP F2.4 Depth Camera  8MP F2.0 Front Camera INTERFACE  PROCESSOR - Android 13, v13.0 Operating System having One UI Core 5.1 platform with MediaTek Helio G85 Processor  2GHz, 1.8GHz 12nm Octa-Core Processor BATTERY - Get a massive 5000mAh Lithium-ion Battery Non-Removable with C-Type Super Fast Charging 25W Charging Support OS UPDATES  SECURITY - Get upto 2 Generations of AndroidOS Upgrades  4 Years of Security Updates with Samsung Galaxy A05. Includes 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories.  See more product details",24,848
"realme NARZO N65 5G (Amber Gold 6GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",Realme,12499,4.1,2499,https://www.amazon.in/realme-Storage-Chipset-Comfort-Display/dp/B0D3GYZ82S/ref=sr_1_14?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-14,smartphone,https://m.media-amazon.com/images/I/41t816KJNQL._SX300_SY300_QL70_FMwebp_.jpg,About this item 1  See more product details,84,1249
"Vivo T3x 5G (Crimson Bliss, 128 GB) (6 GB RAM)",Vivo,14489,4.2,190,https://www.amazon.in/Vivo-T3x-Crimson-Bliss-128/dp/B0D73N7H3W/ref=sr_1_15?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-15,smartphone,https://m.media-amazon.com/images/I/41Vo2zzPeyL._SX300_SY300_QL70_FMwebp_.jpg,"T3x 5G is equipped with the Snapdragon 6 Gen 1 - 4 nm 5G mobile platform and features a 8-core CPU architecture. The next-gen 4 nm platform boasts a benchmark score of approximately 560K, offering the most powerful performance in its price range and providing ultra-smooth gaming and multitasking.",1,1448
"Samsung Galaxy A05 (Light Green, 6GB, 128GB Storage) | 50 MP Main Camera | Upto 12GB RAM with RAM Plus | MediaTek Helio G85 | 5000 mAh Battery",Samsung,8169,3.9,194,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0CJ2DVN1Q/ref=sr_1_16?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-16,smartphone,https://m.media-amazon.com/images/I/410MFiN0G-L._SX300_SY300_QL70_FMwebp_.jpg,"About this item DISPLAY - 17.13 Centimeters 6.7Inch PLS LCD Display, HD Resolution with 720 x 1600 Pixels , 260 PPI with 16M Colours and 60Hz Refresh Rate CAMERA - 50MP F1.8 Main Camera with Auto Focus  2MP F2.4 Depth Camera  8MP F2.0 Front Camera INTERFACE  PROCESSOR - Android 13, v13.0 Operating System having One UI Core 5.1 platform with MediaTek Helio G85 Processor  2GHz, 1.8GHz 12nm Octa-Core Processor BATTERY - Get a massive 5000mAh Lithium-ion Battery Non-Removable with C-Type Super Fast Charging 25W Charging Support OS UPDATES  SECURITY - Get upto 2 Generations of AndroidOS Upgrades  4 Years of Security Updates with Samsung Galaxy A05. Includes 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories.  See more product details",61,816
"realme NARZO N61 (Voyage Blue,6GB RAM+128GB Storage) 90Hz Eye Comfort Display | IP54 Dust & Water Resistance | 48-Month Fluency | Charger in The Box",Realme,8498,4,2191,https://www.amazon.in/realme-Storage-Comfort-Resistance-48-Month/dp/B0D947DTLT/ref=sr_1_17?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-17,smartphone,https://m.media-amazon.com/images/I/4184iNRaFsL._SX300_SY300_QL70_FMwebp_.jpg,"Shipping cost, delivery date and order total including tax shown at checkout.",79,849
"Redmi A3X (Ocean Green, 4GB RAM, 128GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor",Redmi,7168,3.8,289,https://www.amazon.in/Redmi-Storage-Premium-Powerful-Processor/dp/B0D78VJQ93/ref=sr_1_18?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-18,smartphone,https://m.media-amazon.com/images/I/41xtcGfI4HL._SX300_SY300_QL70_FMwebp_.jpg,"About this item High performance Octa Core Chipset  6.71 HD 90Hz Display with GG3 Protection  Upto 8GB RAM including 4GB Virtual RAM 128GB Storage  Fast Side fingerprint sensor Display Large 17.04 cm 90Hz dot display with Corning Gorilla Glass 3 protection  500nits peak brightness  180Hz Touch sampling Rate Camera 8MP AI Dual camera with Google lens, Portrait mode and classic film filters 5MP Front camera 5000mAhtyp battery and 10W charger in-box with USB Type-C Expandable Storage to upto 1TB with Dedicated MicroSD card Slot  3.5mm headphone jack  Android 14  Side fingerprint sensor  See more product details",95,716
"OnePlus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",OnePlus,23998,4.2,7571,https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_19?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-19,smartphone,https://m.media-amazon.com/images/I/417odtnpERL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Highest-Power with Snapdragon 7 Gen 3 Experience unrivalled speed and efficiency with the Qualcomm Snapdragon 7 Gen 3 chipset. It powers through demanding tasks, delivers blazing download speeds up to 5Gbps, and optimizes battery usage for mobile gaming, productivity, and entertainment without compromise. Real-World Battery Performance Enjoy up to 7.3 hours of video streaming, 19.7 hours of music, 10.9 hours of voice calls, 6.7 hours of social media browsing, or 3.9 hours of gamingall from a quick 10-minute charge. Whether youre working, gaming, or exploring, Nord CE4 keeps up with your lifestyle. 100W SUPERVOOC Charging  5500mAh Battery Say goodbye to low-battery anxiety. Nord CE4 features the most powerful fast charging in Nord history. With 100W SUPERVOOC, charge from 1 to 100 in just 30 minutes. Smart Charging 4.0 learns your usage patterns to prevent overheating and extend battery life, giving you unstoppable power for your day. OxygenOS 14.1 Upgrade Available to OxygenOS 15  Experience a clean, bloat-free interface with OxygenOS 14, optimised for speed, fluidity, and seamless multitasking. Upgrade to OxygenOS 15 for enhanced AI-driven optimisations, intuitive gestures, and smart features. Seamless Multitasking with RAM Expansion Switch between apps effortlessly with 8GB of RAM and up to 8GB of virtual RAM expansion. Combined with up to 256GB of storage and support for microSD cards up to 1TB, Nord CE4 ensures smooth performance and plenty of space for your files, apps, and memories. Durability Meets Performance Built to withstand the toughest conditions, the Nord CE4 features a mega-durable bezel material that passed a 1.5-meter drop test onto marble. Its tough, sleek, and ready for any adventure. Design OnePlus Nord CE4 comes in 2 colourways - Celadon Marble, a first for Nord and Dark Chrome, our signature variant.  See more product details",82,2399
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)",OnePlus,15595,4.2,61152,https://www.amazon.in/OnePlus-Nord-Pastel-128GB-Storage/dp/B0BY8JZ22K/ref=sr_1_20?dib=eyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ&dib_tag=se&keywords=smartphone&qid=1741417127&sr=8-20,smartphone,https://m.media-amazon.com/images/I/41Xe96WtZoL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Camera 108 MP Main Camera with EIS 2MP Depth-Assist Lens and 2MP Macro Lens Front Selfie Camera 16MP Rear Camera Mode Hi-res 108MP mode, 3x Lossles Zoom, Photo, Video, Nightscape, Expert, Panoramic, Portrait, Macro, Time-lapse, Slow-motion, Long exposure, Dual-view video, Text Scanner, 1080p720p30fps, Video zoom 1080P30fps, 720P30fps, Slow motion 720P120fps, Time-Lapse 1080P30fps, Steady Video EIS support Display 6.72 Inches 120 Hz Adaptive refresh rate FHD10802400, Colors 16.7 Million colors, 391 ppi, Aspect Ratio 209, Brightness 550 nits typical, 680 nits HBM Operating System Oxygen OS based on Android 13.1 Processor Qualcomm Snapdragon 695 5G Battery  Charging 5000 mAh with 67W SUPERVOOC Endurance Edition  See more product details",93,1559
"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Whitesilver, 12GB RAM, 256GB Storage), 200MP Camera, S Pen Included, Long Battery Life",Samsung,129999,4.4,55,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzUzNzI4NjUwNTczNDg5OjE3NDE0MTcxMjc6c3BfYnRmOjMwMDQ2NjU4NjA3NzUzMjo6MDo6&url=%2FSamsung-Smartphone-Titanium-Whitesilver-Included%2Fdp%2FB0DSKL9MQ8%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ%26dib_tag%3Dse%26keywords%3Dsmartphone%26qid%3D1741417127%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,smartphone,https://m.media-amazon.com/images/I/4179exet8fL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Meet Galaxy S25 Ultra, your true AI companion. Powered by the next chapter of Galaxy AI with multi-modality, and the most advanced Galaxy fundamentals, Galaxy S25 Ultra naturally adapts to you learning your patterns, anticipating your needs, and connecting your world seamlessly. With Now Brief, it also offers you personalized insights to get you through your day. Need to do multiple tasks? Galaxy S25 Ultra performs seamless actions across apps and will get them done for you instantly. Live to create? Galaxy S25 Ultras cutting-edge camera and visual creation tools offer you the best camera and editing experience, thanks to its most advanced AI ProVisual Engine. Go from Wide to Tele and even Ultra Wide and get the sharpest details. Love gaming? Enjoy hyper-realistic, ultra-smooth gameplay with the most powerful processor, customized for Galaxy - Snapdragon 8 Elite. All this shielded in an Ultra-strong titanium frame with Galaxys toughest glass ever, Corning Gorilla Armor 2.  See more product details",38,12999
"iQOO Z9s 5G (Onyx Green, 8GB RAM, 256GB Storage) | 120 Hz 3D Curved AMOLED Display | 5500 mAh Ultra-Thin Battery | Dimesity 7300 5G Processor | Sony IMX882 OIS Camera with Aura Light",Sony,21999,4.3,3391,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzUzNzI4NjUwNTczNDg5OjE3NDE0MTcxMjc6c3BfYnRmOjMwMDM0NjYzNTMzMjkzMjo6MDo6&url=%2FiQOO-Storage-Ultra-Thin-Dimesity-Processor%2Fdp%2FB07WHS35V6%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.tEk_EJmBkby4Wn4cn9ehFqf-vXmhmicPPX-DZnrAgCked_e7W9N9zKKT5kRAKau1fg6RTzIMUOlQl3Z6H2yM4Jur2mUfT9osfNQ3XUzepHN4wwOFNfwXMjuCpa3LjWXW4e1Yb671RUkhoL-IzcQmtuEzhpZZZ7EFSiMP-STxbcXxCVVNwejNRL-LmdMAn0FO0N4KR0Xxw3Q8eyFT60QSaB8NACSNZoPNJhRY0b3CXpo.WRmRKPRBkrDapoGeHohQQyuaWd_XvVbg5GJsKDdfbTQ%26dib_tag%3Dse%26keywords%3Dsmartphone%26qid%3D1741417127%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,smartphone,https://m.media-amazon.com/images/I/41tS3gyOW1L._SX300_SY300_QL70_FMwebp_.jpg,"About this item Display  Take your cinematic experience to the next level with 120Hz 3D Curved AMOLED display. The 1800 nits local peak brightness ensures outstanding visibility, even in direct sunlight. PROCESSOR  Powered by MediaTek Dimensity 7300 with 702K AnTuTu Score, 4nm TSMC Octa-core CPU architecture which gives you effortless multi-tasking. experience Design  iQOO Z9s Pro comes with 0.749cm Ultra Slim body with 5500mAh Battery. Along with 44W FlashCharge which brings you back to entertainment in no time. 50 Charge in just 30 mins. It is IP64 rated - Dust and Water Resistance. CAMERA Capture colors  details with lifelike Accuracy with the 50MP Sony IMX882 OIS Camera with AURA Light. Features like AI Photo Enhance ensures No memory is blurry  with AI Erase snap worry-free  eliminate any unwanted objects  people from your photo. OPERATING SYSTEM  FunTouch OS 14 based on Android 14 with 2 years of Android  3 years of security update.  See more product details",76,2199
"iQOO Z9x 5G (Tornado Green, 6GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge",iQOO,12499,4.2,6561,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Mjc0NTgwOTg5NDQzMDU2OjE3NDE0MTcyNjE6c3BfYXRmX25leHQ6MzAwMTkzNTA1ODg4NTMyOjowOjo&url=%2FiQOO-Tornado-Storage-Snapdragon-FlashCharge%2Fdp%2FB07WHQHNZC%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygama0C3BZ2IIQEvGQ0XqyaDgYmPw-vGTZ0knXCKk8V0V_LxHpMrNmEiI-q2hE1dhCdCDg3Temy8RGouJGTsH1q_LhkL8VEC0mqc_20xy9BM0KrtIlgaKwA1b7PsZPkM04EJNidWkC6zMFT5f4auOjWAqnHyQmXn5mrwUHYnFYFglQnCp2x7cjyGGqqxwlTihEm-bndBrCwVH2A6oKGjkdSHcf0EVTGlyz3ch48-Z5U.PgC1dgG_D-yEl_C6hDDiJnM_psclD7FnEF2pk97dQfE%26dib_tag%3Dse%26keywords%3Dsmartphone%26qid%3D1741417261%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,smartphone,https://m.media-amazon.com/images/I/411G1EtoIIL._SX300_SY300_QL70_FMwebp_.jpg,"About this item Processor - Powered by 4nm Snapdragon 6 Gen 1 with 560K AnTuTu Score that gives your phone lag free smooth experience. Battery - 6000mAh ultra slim Battery phone with 44W FlashCharge gives you up to 10 hours of binge with just 30 mins of charging. Along with 2 day battery with single charge, iQOO Z9x comes with 7.99mm Slim Design. Display - iQOO Z9x comes with 6.72 large display, 120Hz 7-level adaptive refresh rate and 24081080 resolution. Along with 1000 nits high brightness modeHBM gives you clear sight even in direct sunlight. Along with it iQOO Z9x is also IP64 certified against Dust  Water. Entertainment Dual Stereo Speakers with 300 Immersive Audio Booster enhances your multi-media experience. Operating System  Funtouch OS 14 based on Android 14 with 2 years of Android  3 years of security update.  See more product details",35,1249
